class_id	student_id	sentence_id	sentence	TRANSLATION	gibbs	gibbs options	emotions
FAU	41	20	Dieses Verhalten der Schüler ist langfristig und trotz des Einschreitens der Lehrerin ändert sich die Situation nicht und das beeinträchtigt erheblich.	" "" This behavior of the students is long-term and despite the intervention of the teacher  the situation does not change and this affects significantly. "" "	0.0	0	0
FAU	41	21	Damit sich die Situation verbessert hätte, hätte die Lehrerin verschiedene Strategien des Klassenmanagements anwenden sollen, wie Withitness, das bedeutet, dass die Lehrerin alle Aktivitäten der Schüler im Blick haben sollte, sowie Momentum, dass der Unterricht angemessen geplant ist und ohne Unterbrechungen stattfindet und auch den Group Fokus, dass bedeutet, dass sie sich insgesamt auf die ganze Gruppe fokussiert.	" "" For the situation to have improved  the teacher should have used different strategies of class management  such as Withitness  which means that the teacher should be aware of all the activities of the students  as well as Momentum  that the lessons are planned appropriately and take place without interruptions  and also Group Focus  that means that she focuses overall on the whole group. "" "	4.0	0,3,4	Disapproval
FAU	41	22	Wenn die Schüler ein Verhalten aufweisen, dass nicht toleriert wird, hätte die Lehrerin den Wunsch des passenden Verhaltens verstärken und bei Störungen rasch eingreifen sollen.	" "" When students exhibit behavior that is not tolerated  the teacher should have reinforced the desire of the appropriate behavior and intervened quickly when disruptions occur. "" "	4.0	0,3,4	Disapproval
FAU	41	23	Damit die Schüler aus der Situation lernen, hätte die Lehrerin bei einem unerwünschten Verhalten Bestrafung anwenden sollen.	" "" In order for the students to learn from the situation  the teacher should have used punishment when an unwanted behavior occurs. "" "	4.0	0,3,4	Disapproval
FAU	41	24	Die Lehrerin hätte auch am Anfang Regeln aufstellen sollen, damit es nicht zu so einer Situation kommt.	" "" The teacher should have also set rules at the beginning so that such a situation would not occur. "" "	4.0	0,4	Disapproval
FAU	41	25	Somit hätten die Kinder alle gemeinsam und friedlich lernen können oder auch ein Besuch von Programmen wie Faustlos oder Streitschlichten wäre gut gewesen.	" "" Thus  the children could have learned all together and peacefully or even attending programs like Faustlos or dispute mediation would have been good. "" "	4.0	0, 2, 4	Approval
FAU	41	26	Um diese Konflikte zu bewältigen und es zur guten Intervention kommt, hätte die Lehrerin die Konflikte frühzeitig vorbeugen sollen, hätte sie das getan, käme es nicht zum Zentralkonflikt.	" "" In order to manage these conflicts and it comes to the good intervention  the teacher should have prevented the conflicts early  if she had done that  it would not come to the central conflict. "" "	4.0	0, 2, 3, 4	Disapproval
FAU	41	27	Sie hätte auch berechenbar, konsequent und präsent sein müssen, damit sie die Aufmerksamkeit von den Kindern erlangt.	" "" She also should have been predictable  consistent and present to get the attention from the children. "" "	4.0	0,2,3,4	Disapproval
FAU	41	28	Regeln und Sanktionen hätte die Lehrerin schon vorab stellen sollen und auch die Folgen mit ihrem Verhalten .	" "" Rules and sanctions should have been put by the teacher in advance and also the consequences with her behavior . "" "	4.0	0,4	Disapproval
FAU	41	29	Am besten wäre es auch gewesen, wenn die Lehrerin die Schüler zur Reflexion geleitet hätte, das bedeutet, dass sie den Schülern zeigt, wie deren Verhalten auf den Unterricht und auf andere Mitschüler auswirkt.	" "" It would also have been best if the teacher would have guided the students to reflect  that is to show the students how their behavior affects the class and other classmates . "" "	4.0	0,4	Approval
FAU	42	0	Ich finde das Thema Klassenmanagement und Umgang mit Störungen sehr wichtig und interessant.	" "" I think the topic of classroom management and dealing with disruptions is very important and interesting. "" "	2.0	0,2	Interest
FAU	42	1	Regelmäßig können in einer Klasse Konflikte entstehen zwischen den Schülern jedoch aber zwischen dem Lehrer und Schüler auch.	" "" Regularly in a class conflicts can arise between students however between the teacher and student as well. "" "	0.0	0	0
FAU	42	2	Daher ist es wichtig uns werdende Lehrern Methoden und Strategien zu zeigen, wie man mit solchen Situationen umgehen kann.	" "" Therefore  it is important to show us future teachers methods and strategies to deal with such situations. "" "	5.0	0,4,5	0
FAU	42	3	Für die Bearbeitung der Aufgabe habe ich die Vorlesung Klassenmanagement dreimal durchgelesen und Notizen dazu gemacht und den Text von Becker Handlungsmatrix zur Konfliktanalyse gelesen.	" "" To work on the assignment I read through the lecture Class Management three times and took notes on it and read the text by Becker Handlungsmatrix zur Konfliktanalyse. "" "	0.0	0	0
FAU	42	4	Die Aufgabenstellung war mir noch klarer durch die Hilfestellungen, die zu Verfügung standen.	" "" The assignment was even clearer to me because of the help that was available. "" "	3.0	0, 2, 3	Appreciation
FAU	42	5	In der Bearbeitung der Aufgabestellung, hat es mir sehr gefallen, dass man sich als Stunden in der Lage des Lehrers und der Kinder hineinversetzten sollte, dadurch wurden wir näher zur Praxis gebracht.	" "" In the processing of the assignment  I really liked that as hours you should put yourself in the position of the teacher and the children  this brought us closer to practice. "" "	2.0	0, 2 aggram	appreciation
FAU	42	6	Am Arbeiten der Fragestellung war ich konzentriert.	" "" I was concentrated in the work of the problem. "" "	2.0	0, 2	approval, motivated
FAU	42	7	Ich denke, dass ich sowohl mit der Aufgabenstellung zur Thematik Klassenmanagement und Umgang mit Störungen und mit all den anderen Aufgabenstellungen sehr gut zurechtgekommen bin.	" "" I think that I coped very well with both the assignment on class management and dealing with disturbances and with all the other assignments. "" "	2.0	1,2	confidence
FAU	42	8	Ich habe viele hilfreiche und interessante Methoden kennengelernt, die ich in Zukunft anwenden kann.	" "" I learned many helpful and interesting methods that I can use in the future. "" "	5.0	0, 5	appreciation, anticipation
FAU	42	9	Ich denke mein Kompetenzstand ist dementsprechend gut.	" "" I think my level of competence is accordingly good. "" "	2.0	0, 2, 1	satisfaction
FAU	42	10	Ich habe das Bedenken, dass ich die Fragestellung „Wie würden Sie reagieren?“ themaverfehlend beantwortet habe, da meine persönliche Meinung einen Großteil der Antwort bildet.	" "" I am concerned that I answered the question ""How would you respond?"" off-topic because my personal opinion forms a large part of the answer. "" "	3.0	1, 3, 2	disappointed
FAU	42	11	Ich denke das die Inhalte meiner Reflexion zufriedenstellen sind.	" "" I think that the contents of my reflection are satisfactory. "" "	2.0	0,1, 2	satisfaction
FAU	43	0	Ich habe mich nicht sehr gut auf die Aufgabe vorbereitet gefühlt.	" "" I did not feel very well prepared for the task. "" "	2.0	0,1,2	insecure
FAU	43	1	Es liegt jedoch vermutlich daran, dass ich mich nicht ausführlich mit dem Thema beschäftigt habe, da es in der Klausur nicht drankommt.	" "" However  it is probably because I have not dealt with the topic in detail  since it will not come up in the exam. "" "	3.0	0,2,3	accepting
FAU	43	2	Jedoch finde ich das eigentlich sehr schade, da mich das Thema prinzipiell sehr interessiert.	" "" However  I actually find this very unfortunate  since the topic interests me very much in principle. "" "	2.0	0,1, 2	disappointed, interest
FAU	43	3	Für mich war es schwierig mich auf die Aufgabe zu konzentrieren, mir fehlt das gemeinsame Besprechen und Diskutieren in einer richtigen Vorlesung.	" "" For me it was difficult to concentrate on the task  I miss the joint discussion and discussion in a real lecture. "" "	2.0	0,1,2	challenge, disappointed
FAU	43	4	Die Lernmodule auf StudOn sind gut aufgebaut und auch praktisch zum Wiederholen, jedoch ersetzen sie keine Präsenz Vorlesung.  Mein Kompetenzstand bzgl. des Themas ist eher schlecht.	" "" The learning modules on StudOn are well structured and also practical for repeating  but they do not replace a presence lecture.  My level of competence regarding the topic is rather poor. "" "	3.0	0,2,3	appreciation, ambivalent, disapproval
FAU	43	5	Mit der Lösung der schriftlichen Aufgabe bin ich immer noch unzufrieden.	" "" I am still dissatisfied with the solution of the written task. "" "	2.0	0,1,2	disapproval
FAU	43	6	In meiner Reflexion war ich überaus ehrlich und direkt.	" "" In my reflection I was exceedingly honest and direct. "" "	0.0	0,1	0
FAU	43	7	Und ich denke, ich werde mir in den Semesterferien die Lerninhalte noch einmal anschauen, da mein Wissenstand noch sehr überschaubar ist.	" "" And I think I will have another look at the learning contents during the semester break  since my level of knowledge is still very manageable. "" "	5.0	5, 3	insecure, anticipation
FAU	44	0	Die Thematik „Klassenmamagement und Umgang mit Störungen“ ist sehr interessant, jedoch habe Ich bisher noch nicht den „super“ Durchblick und muss mich noch intensiver damit befassen.	" "" The topic ""Klassenmamagement und Umgang mit Störungen"" is very interesting  however  I have not yet the ""super"" Durchblick and must deal with it more intensively. "" "	2.0	0,1, 2	interest, disappointed, anticipation
FAU	44	1	Ich habe mir sehr viel Mühe gegeben, jedoch bin ich selbst bisher noch nicht ganz zufrieden damit.	" "" I have put a lot of effort into it  however  I am not completely satisfied with it myself so far. "" "	2.0	0,1,2	challenge, insecure
FAU	44	2	Ich denke, weil ich mich noch etwas intensiver damit befassen muss.	" "" I think because I still have to deal with it a little more intensively. "" "	3.0	0,2,3	anticipation
FAU	44	3	Dadurch das alleinige Lernen (bspw. Schulpädagogik)	" "" thereby the alone learning (bspw. school pedagogy) "" "	0.0	0	0
FAU	44	4	mich sehr viel Zeit kostet, hoffe ich jedoch auf ein gutes Ergebnis und werde mir nach Erhalt der Lösungen diese noch genauer anschauen und ggf. Notizen machen.	" "" costs me a lot of time  I hope however for a good result and will look at me after receipt of the solutions still more exactly and make notes if necessary. "" "	5.0	0, 1, 5	challenge, hope, anticipation
FAU	44	5	Meiner Meinung nach habe ich nicht ganz verstanden, was als Hausaufgabe erledigt werden soll.	" "" In my opinion  I did not fully understand what should be done as homework. "" "	2.0	0,1,2	uncertain, disappointed
FAU	44	6	Aus diesem Grund habe ich versucht, das beste daraus zu machen.	" "" For this reason  I tried to make the best of it. "" "	0.0	0, 3	0
FAU	44	7	Spaß gemacht hat mir besonders herauszufinden um welchen Konflikt es sich handelt.	" "" I especially enjoyed finding out what the conflict was about. "" "	2.0	0,1,2	joy
FAU	44	8	Ich habe mich gezielt auf die Aufgabe konzentriert und falls für mich etwas nicht ganz so verständlich war, habe ich mir die Zeit genommen, um mich noch etwas genauer damit zu beschäftigen.	" "" I focused specifically on the task and if something was not quite as understandable to me  I took the time to look into it a bit more. "" "	0.0	0	0
FAU	44	9	Da die Aufgabe schon etwas Zeit in Anspruch genommen hat, beurteile ich meinen Lösungsvorschlag mit der Note 3.	" "" Since the task already took some time  I assess my proposed solution with a grade of 3. "" "	0.0	0	0
FAU	44	10	Ob dies richtig bewertet ist, weiß ich natürlich nicht.	" "" Whether this is correctly assessed  I do not know  of course. "" "	0.0	0,1	uncertain
FAU	44	11	Dennoch habe ich mein bestes gegeben.	" "" Nevertheless  I did my best. "" "	2.0	0, 2	satisfaction, confidence
FAU	44	12	Im Allgemeinen würde ich die Aufgabe und Thematik 4, als einen interessanten Bereich weiterempfehlen, denn man kann hier als Studierende/r aber auch als Lehrer/in sehr viel Lernen und seine Kompetenzen etwas „auffrischen“.	" "" In general  I would recommend the task and topic 4  as an interesting area  because you can learn a lot here as a student but also as a teacher and ""refresh"" your skills a bit. "" "	4.0	2, 3, 4	appreciation, interest, 
FAU	45	0	Da gerade sehr viel ansteht, bin ich nicht allzu motiviert an die Aufgabe herangegangen.	" "" Since there is a lot going on right now  I didn't approach the assignment with too much motivation. "" "	3.0	0,1, 3	challenge, frustrated
FAU	45	1	Da mich das Thema aber interessiert und ich durch meine bisherigen Praktika festgestellt habe, dass es sehr wichtig ist sich mit Unterrichtstörungen auseinanderzusetzen, um angemessen und rechtzeitig reagieren zu können, fiel es mir nicht schwer die Aufgabe zu bearbeiten.	" "" However  since the topic interests me and I have found through my previous internships that it is very important to deal with classroom disruptions in order to be able to react appropriately and in a timely manner  it was not difficult for me to work on the assignment. "" "	3.0	1,2,3	appreciation, interest, satisfaction
