class_id	student_id	sentence_id	sentence	one hot	Label
FAU	37	14	"Im großen und ganzen bin ich 
mit meiner Arbeit zufrieden."		1.0
FAU	38	0	In der folgenden Reflexion soll das Thema „Einführung in die Pädagogische Diagnostik“ im Rahmen der Schulpädagogik betrachtet werden.		0.0
FAU	38	1	"1. Reflexion (vor der Bearbeitung)
Sowohl das nötige Material (Power-Point-Folien), das sich mit den „Grundlagen und Verfahren der pädagogisch-psychologischen Diagnostik in Schule und Unterricht“ befasst, als auch die zu bearbeitende Aufgabenstellung stellte die Dozentin Frau Dr. Michaela Gläser-Zikuda auf „StudOn“ hoch."		0.0
FAU	38	2	"
Vorgehen:
Bevor ich mich meiner schriftlichen Bearbeitung hingewandt habe, las ich als aller Erstes die Aufgabenstellung mehrmals durch."		0.0
FAU	38	3	Nach dem mehrmaligen Durchlesen hatte ich den Anschein, die Aufgabenstellung verstanden zu haben.		0.0
FAU	38	4	Anschließend verfasste ich mir einen groben Überblick über den Themenbereich „Pädagogische Diagnostik“ auf einem Blatt Papier, was mir aufgrund der übersichtlichen und klar strukturierten Power-Point-Folien relativ leichtfiel.		0.0
FAU	38	5	Zunächst unterstrich ich relevante, aussagekräftige Wörter/Sätze im Fallbeispiel, um das Wichtigste herauszukristallisieren.		0.0
FAU	38	6	Nachdem ich mir ein Bild über die Situation im Fallbeispiel gemacht hatte, schrieb ich auffällige Hinweise zum pädagogischem Vorgehen der Lehrerin raus.		0.0
FAU	38	7	"2. Reflexion (während der Bearbeitung)
Wie bin ich mit den Lerninhalten zurechtgekommen?"		2.0
FAU	38	8	"
"		0.0
FAU	38	9	Trotz des umfangreichen Inhalts der Power-Point-Folien, waren diese dennoch sehr übersichtlich und klar strukturiert, weshalb es mir im Großen und Ganzen gut gelang, den Stoff zu verstehen.		3.0
FAU	38	10	Auch bei „schwierigeren“ Themenbereichen war es im Bereich des Möglichen, diese nach mehrmaligen Lesen zu verstehen.		0.0
FAU	38	11	Hilfreich waren vor allem die guten Beschreibungen und Definitionen der Inhalte, als auch das intensive Auseinandersetzen mit den einzelnen Folien.		0.0
FAU	38	12	Auch wenn es auf dem ersten Eindruck so schien, als wäre es superschwer, war es letztendlich dennoch machbar.		0.0
FAU	38	13	Denn je häufiger man sich mit den einzelnen Folien auseinandersetzte, desto mehr verstand man das gesamte Thema, da untereinander viele Zusammenhänge bestanden.		2.0
FAU	38	14	"Ehrlicherweise musste ich vor allem bei den verschiedenen Fachwörtern, wie summative und formative Leistungsdiagnostik, aber auch bei Statusdiagnostik und Prozessdiagnostik Recherche im Internet betreiben, da ich auch bei mehrmaligen Durchlesen nicht genau beschreiben konnte, worum es sich bei diesen Wörtern handelt. 
"		2.0
FAU	38	15	Wie bin ich mit den schriftlichen Aufgaben zurechtgekommen?		2.0
FAU	38	16	"
"		0.0
FAU	38	17	Zu Beginn war mir nicht genau klar, wie ich denn nun beginnen solle.		0.0
FAU	38	18	"Als ich mir dann aber zur Bearbeitung der ersten Aufgabe einen groben Überblick auf einem Blatt Papier mithilfe der Power-Point-Folien verschaffte, kam ich Schritt für Schritt - nach mehrmaligem Probieren - zu meiner recht strukturierten Skizze.
"		0.0
FAU	38	19	Bei der Bearbeitung der zweiten Aufgabe las mir zusätzlich nochmal das Beispiel mehrmals durch.		0.0
FAU	38	20	Anfangs fiel es mir überhaupt nicht leicht, zwischen wichtigen und unwichtigen Informationen zu unterscheiden.		2.0
FAU	38	21	"Hierbei half mir das mehrmalige Lesen für das Herausfiltern erneut.
Der Einleitungssatz kostete mir bei dieser Aufgabe nicht so viel Zeit, wie das letzte Mal, da ich durch die Bearbeitung des ersten Themenbereichs schon ein grobes Ziel vor Augen hatte, wie meine Bearbeitung am Ende aussehen soll.  "		3.0
FAU	38	22	"Je mehr ich mich mit dem Thema beschäftigt hatte und je mehr ich schrieb, desto leichter fiel es mir, meine Gendanken in Worte zu fassen. 
"		0.0
FAU	38	23	Um die diagnostischen Vorgehensweisen von Frau Klammer zu beschreiben, habe ich mir sehr viele Gedanken machen müssen.		0.0
FAU	38	24	Ich habe als Hilfe die Powerpointfolien herangezogen und versucht mich diesmal etwas ausführlicher zu erklären.		0.0
FAU	38	25	Hier war wieder auffällig, dass ich irgendwann in einen „Schreibflow“ gefallen bin und meine Gedanken sich immer mehr erweiterten.		2.0
FAU	38	26	"3. Reflexion (nach der Bearbeitung)

Wie zufrieden bin ich mit meinem Lernergebnis?"		2.0
FAU	38	27	"
"		0.0
FAU	38	28	Mit meinem Lernergebnis bin ich im Großen und Ganzen relativ zufrieden, da ich mir wirklich viel Zeit genommen habe, um die Aufgabe zu bearbeiten.		3.0
FAU	38	29	Das mehrmalige Lesen verhalf mir oftmals (siehe oben) dazu, Themen besser zu verstehen und allgemein das Thema besser vertiefen zu können.		2.0
FAU	38	30	Auch das Herauskristallisieren zwischen nützlichen und unnützlichen Informationen brachte mir das Thema nochmals näher.		0.0
FAU	38	31	Letztendlich bestätigte sich dies bei meiner Analyse, in welcher ich „das Gelernte“ anwenden und wiedergeben musste.		4.0
FAU	38	32	"
"		0.0
FAU	38	33	"Wie zufrieden bin ich mit dem Ergebnis meiner schriftlichen Aufgabe? 
"		2.0
FAU	38	34	Nachdem ich nach meiner Abgabe viel im Austausch mit meinen KommilitonInnen und deren Lösungswege gewesen bin – wie sie vorgegangen sind, bzw. was sie grob aufgeschrieben haben - bin ich wirklich ganz zufrieden.		1.0
FAU	38	35	Obwohl ich mir wirklich schwergetan habe, die verschiedenen Vorgehensweisen richtig zu erläutern und zu vertiefen, und in Relation zueinander zu setzen, finde ich, dass mein Ergebnis insgesamt nachvollziehbar und verständlich dargestellt ist.		2.0
FAU	38	36	Deshalb halte ich das Ergebnis meiner schriftlichen Aufgabe für „befriedigend“.		2.0
FAU	39	0	"Reflexion zur Situation vor der Bearbeitung der Thematik Einführung in die Pädagogische Diagnostik (Lerninhalte, schriftliche Aufgabe, ...):
Dieses Thema bin ich relativ interessiert angegangen."		0.0
FAU	39	1	Es hat psychologische Grundzüge, ähnliche wie die psychologische Diagnostik und ich dachte mir, dies wird auch ein spannendes Thema.		0.0
FAU	39	2	Ich dachte mich für das Thema Pädagogische Diagnostik zu interessieren.		0.0
FAU	39	3	Jedoch ist der Inhalt etwas schwerer als gedacht rein durch die Folien zu verstehen.		2.0
FAU	39	4	Dadurch, dass man die Literatur benötigte, um das Thema Pädagogische Diagnostik zu verstehen, wirkte die Aufgabe schwerer als bei Thema 4.		2.0
FAU	39	5	Dadurch lässt die Motivation schnell nach.		1.0
FAU	39	6	Ich versuchte sie mir zu erhalten.		0.0
FAU	39	7	Als ich die Vielzahl an Fachbegriffen versuchte auseinanderzuhalten, merkte ich, nicht gut auf das Thema vorbereitet zu sein.		2.0
FAU	39	8	Ich habe einerseits sehr gut verstanden, was in diesem Ausgangsfall das Problem zu sein scheint;		2.0
FAU	39	9	anderseits wusste ich zunächst nicht den richtigen Begriff in richtigen Kontext anzuwenden.		2.0
FAU	39	10	Dementsprechend fiel mir die erste Aufgabe als reine Beschreibung mittels der Literatur einfach, aber die Anwendung auf den Fall von Frau Klammer sehr schwierig.		2.0
FAU	39	11	"
"		0.0
FAU	39	12	Reflexion zur Situation während der Bearbeitung der Thematik		0.0
FAU	39	13	Einführung in die Pädagogische Diagnostik (Lerninhalte, vor allem schriftliche Aufgabe.		0.0
FAU	39	14	"):
Bei der Bearbeitung hat es mir Spaß gemacht, mich über die Vielzahl an Leistungserhebungsmöglichkeiten zu informieren."		1.0
FAU	39	15	Jeder Lehramt Student freut sich bestimmt drauf, eines Tages einen Leistungsnachweis zu erstellen.		0.0
FAU	39	16	Besonders die Reflexionsmöglichkeiten für die Schüler*innen ist ein sehr spannendes Thema, denn Reflexionsfähigkeit ist ein primäres Ziel des Lehr-Lernprozesses.		3.0
FAU	39	17	Thema 5 erforderte mehr Konzentration als Thema 4, weil Thema 4 instinktiver beantwortet werden konnte.		3.0
FAU	39	18	Durch die recht theoretische Aufgabe 1, war die Konzentration sehr aufgebraucht.		0.0
FAU	39	19	Auch Frage 2 war nicht selbstverständlich zu beantworten, weil die Beantwortung der Frage, nicht direkt auf das Hinterfragen der eigenen Lehrerpersönlichkeit zielt, sondern mehr das eigene Handlungsrepertoire erweitern soll.		0.0
FAU	39	20	Hier stellt sich für mich die Frage, ob das Lernen dieses Stoffes als Vorbereitung für die Klausur nicht besser im Kopf geblieben wäre…andererseits war es mit dieser Aufgabe notwendig, die Literatur zu lesen, was man vielleicht sonst unter Zeitdruck vernachlässigt hätte.		0.0
FAU	39	21	Die Ausformulierung von Frage 2 war nicht so selbstverständlich.		2.0
FAU	39	22	Ich musste mir zunächst eine grafische Übersicht mit den möglichen Optionen erstellen.		0.0
FAU	39	23	"
"		0.0
FAU	39	24	Reflexion zur Situation nach der Bearbeitung der Thematik		0.0
FAU	39	25	Einführung in die Pädagogische Diagnostik (Lerninhalte, vor allem schriftliche Aufgabe,		0.0
FAU	39	26	"...):
Mein Handlungsrepertoire in der Leistungserhebung wurde erweitert."		0.0
FAU	39	27	Ich habe begriffen, dass ein transparenter Notenschlüssel und Erwartungshorizont sehr wichtig für die Reflexion der Schüler sind.		0.0
FAU	39	28	Auch hier gilt es in der eigenen Vorbereitung und in dem eigenen Handeln immer die Schüler miteinzubinden.		0.0
FAU	39	29	Die Schüler sollen die Möglichkeit haben, vor und nach Leistungserhebungen ihre Kenntnisse selbst einzuschätzen.		2.0
FAU	39	30	Sobald sich Unzufriedenheit in einem Fach ausbreitet, muss es hinterfragt werden.		2.0
FAU	39	31	Die Lehrperson schafft es nicht zeitgleich alle Schüler individuell zu beraten, weshalb ein Einbezug der Schüler in den Aufbau der Lehr-Lernprozesse umso wichtiger ist.		2.0
FAU	39	32	Meine schriftliche Lösung beinhaltet nicht alle Möglichkeiten, die als Lösung gelten können.		0.0
FAU	39	33	Für mich war meine Aufgabenbearbeitung kurz, weil die Aufgabenstellung mir auch nicht so kreativ erschien wie bei Thema 4.		0.0
FAU	39	34	Das Thema 5 gilt es für mich noch zu intensivieren.		0.0
FAU	39	35	Entgegen Thema 4, hatte ich hier nicht sofort eine Lösung im Kopf, weshalb meine Ausformulierung der Frage 2 sehr kompakt wurde.		0.0
FAU	39	36	Mein Abschlussgedanke zu Thema 5 Einführung in die Pädagogische Diagnostik ist, dass dieses Thema kein intuitives Thema ist.		0.0
FAU	39	37	Hier gilt es ein umfangreiches fachliches Wissen aufzubauen, um in seinem Handlungsrepertoire nicht eingeschränkt zu sein.		0.0
FAU	40	0	In der folgenden Reflexion soll die Aufgabe zum Thema „Einführung in die Pädagogische Diagnostik“ im Rahmen der Vorlesung „Planung und Analyse von Lehr- und Lernprozessen“ vom 14.12.2021 betrachtet werden.		0.0
FAU	40	1	Für die Bearbeitung der Aufgaben bekamen wir die Materialien von unserer Dozentin zu Verfügung gestellt.		0.0
FAU	40	2	Das Material bestand aus einem Vorlesungssatz an Folien, Vorlesungsaufzeichnungen sowie ausgewählten, zum Thema passenden Literaturquellen.		0.0
FAU	40	3	Diese beinhalteten Informationen zum Thema „Einführung in die Pädagogische Diagnostik“ und die Aufgabenstellung, vorab das Feld der Pädagogischen Diagnostik zu strukturieren, eine im ausgewählten Fallbeispiel beschriebenen Situation auf diagnostische Vorgehensweisen zu analysieren, sowie der Lehrkraft weitere Vorgehensweisen zu präsentieren, die zukünftig in ihren Unterricht integriert werden sollten.		0.0
FAU	40	4	Abschließend sollten jene Vorschläge begründet werden.		0.0
FAU	40	5	Das Ziel der Reflexion liegt nun darin, nachzuvollziehen, inwiefern dies gelungen ist.		0.0
FAU	40	6	Meine Motivation für die Bearbeitung der Aufgabenstellung war stets bemüht.		0.0
FAU	40	7	Im Vergleich zu der voran gegangenen Aufgabe, innerhalb des Mini-Portfolio, fiel es mir diesmal schwerer, mich für die Thematik des Themenbereichs zu begeistern.		2.0
FAU	40	8	Auch die beigefügten Folien der Vorlesung waren nicht immer ganz verständlich und leicht durchzublicken.		2.0
FAU	40	9	Dies führte auch dazu, dass ich nicht immer ganz bei der Sache war und insgesamt länger für die Bearbeitung der Aufgaben gebraucht habe.		2.0
FAU	40	10	Das uns zu Verfügung stehende Material war sehr großzügig gestaltet, was dazu führte, dass man schnell den Überblick sowohl über die Folien, als auch die Literaturquellen verloren hat.		0.0
FAU	40	11	"Hier wäre es besser gewesen, sich auf das nötigste zu beschränken, um einem die Möglichkeit zu geben, mit dem gegebenen Material besser arbeiten zu können.
"		2.0
FAU	40	12	Das Fallbeispiel und die zweite Teilaufgabe selbst waren sehr verständlich und einfach zu verstehen.		0.0
FAU	40	13	Lediglich die erste Teilaufgabe habe ich nicht vollständig verstanden.		2.0
FAU	40	14	Die Fragen bei der jetzigen Aufgabe waren insgesamt präziser formuliert, dies lies nicht zu viel Handlungsspielraum zu, was ich sehr befürworte.		0.0
FAU	40	15	Trotz dessen habe ich mich auch diesmal an den zu Verfügung stehenden Tipps und Hinweisen bedient.		0.0
FAU	40	16	Hier hätte ich es für besser befunden, wenn mehr Folien Verweise und weniger Literatur Verweise angegeben gewesen wären.		2.0
FAU	40	17	Die Abschnitte aus der Literatur waren doch manchmal recht lang und nicht immer bestand die Motivation dazu, den ganzen Beitrag zu lesen.		0.0
FAU	40	18	Generell würde ich immer noch von mir behaupten, dass ich grundsätzlich anständig mit solch offenen Aufgabenformaten umgehen und diese bearbeiten kann.		2.0
FAU	40	19	"Nach der Erarbeitung der Foliensätze und der Bearbeitung der Aufgabenanforderungen, beurteile ich meinen Kompetenzstand als gut, jedoch mit Potential nach oben. 
Insgesamt bin ich nicht ganz so zufrieden mit meiner Leistung und mit dem Vergleich zu der von meiner Dozentin veröffentlichten Musterlösung."		2.0
FAU	40	20	Im groben habe ich ähnliche Inhalte aufgeführt, die auch in der Musterlösung vorkamen, jedoch bin ich der Meinung, dass ich wesentlich präziser hätte vorgehen müssen.		2.0
FAU	40	21	So fehlen mir die Strukturierung des Feldes der schulischen Diagnostik nach diagnostischen Entscheidungsfeldern, Arten der Leistungsbeurteilung, usw. völlig.		2.0
FAU	40	22	Auch in der zweiten Aufgabe hätte ich allgemein genauer arbeiten können.		2.0
FAU	40	23	Das Verfassen einer Reflexion fiel mir diesmal leichter.		0.0
FAU	40	24	Mir fällt es noch schwer, meine eigene Leistung zu bewerten.		2.0
FAU	40	25	Wünschen würde ich mir eine individuellere Lösung, die speziell auf meine Bearbeitung der Aufgaben angepasst ist und meine Defizite aufzeigt.		2.0
FAU	41	0	ðDurch das Feedback		0.0
FAU	41	1	habe ich gemerkt, dass ich die Aufgaben hätte noch ausführlicher hätte bearbeiten sollen, denn ich habe nicht zu hundert Prozent alle im Feedback aufgeführten Punkte in meiner Aufgabenbearbeitung aufgelistet.		3.0
FAU	41	2	Allerdings würde ich sagen, dass ich trotzdem das Wesentliche aus dieser Aufgabe mitgenommen habe.		2.0
FAU	41	3	Ich habe meine Punkte sogar teilweise ausführlicher erklärt als im Feedback.		2.0
FAU	41	4	Ich war mir nur allerdings erstmals nicht sicher, bis ich bei der Aufgabenbearbeitung den ertsen Tipp freigeschalten habe, welche Antworten die Aufgabe erfordert.		0.0
FAU	41	5	Also ich konnte es zuerst nicht zuordnen.		0.0
FAU	41	6	Aber nach dem Tipp war mir dies möglich.		0.0
FAU	41	7	Doch durch das Feedback habe ich gemerkt, dass eigentlich alle im Themenbereich 5 angesprochenen Punkte notwendig waren.		0.0
FAU	41	8	Ich habe nur die wesentlichen/ für mich wichtigsten Punkte für das genannte Fallbeispiel übernommen.		0.0
FAU	42	0	1.Reflexion zur Situation vor der Bearbeitung der Thematik		0.0
FAU	42	1	"Einführung in die Pädagogische Diagnostik (Lerninhalte, schriftliche Aufgabe, …):
Zu Beginn habe ich mich mit der Aufgabenstellung vertraut gemacht und das zu bearbeitende Fallbeispiel genau gelesen."		0.0
FAU	42	2	"Im Anschluss daran habe ich mir die Materialien für den Themenbereich 5 auf StudOn verinnerlicht und im Anschluss die Vorlesungsinhalte auf das Fallbeispiel übertragen.


2.Reflexion zur Situation während der Bearbeitung der Thematik Einführung in die Pädagogische Diagnostik (Lerninhalte, vor allem schriftliche Abgabe, …):

Bei der Bearbeitung sollte ich mehr auf die Schlagwörter auf den Folien der Vorlesung achten und hier auch mehr Fachbegriffe verwenden."		0.0
FAU	42	3	Meine Antworten sind hier generell noch mit zu wenigen Literaturangaben belegt und zu laienhaft formuliert.		2.0
FAU	42	4	"3.Reflexion zur Situation nach der Bearbeitung der Thematik Einführung in die Pädagogische Diagnostik (Lerninhalte, vor allem schriftliche Aufgabe, …):
Generell habe ich viele der in der Musterlösung angegeben Aspekte erkannt, diese jedoch mit zu wenig Beispielen aus den in der Vorlesung angegebenen Literaturbeispielen und Fachwörtern belegt / veranschaulicht."		2.0
FAU	42	5	Viele Anmerkungen der Musterlösung sind für eine aussagekräftige Antwort unabdingbar und sollten sich daher gemerkt werden, um künftig professioneller Formulieren und Begründen zu können.		2.0
FAU	43	0	"Insgesamt bin ich dieses Mal nicht so gut zurecht gekommen wie bei der ersten Augabe im
Themenbereich 4."		2.0
FAU	43	1	"Wieder habe ich im Vorhinein das Skript der Vorlesung durchgearbeitet und mir einen Überblick
verschafft."		0.0
FAU	43	2	"Allerdings war das Skript dieses Mal deutlich länger und das Thema generell viel
umfangreicher.
"		0.0
FAU	43	3	"Als ich dann das Fallbeispiel gelesen habe und mir die wichtigsten Phrasen markiert habe, habe ich
versucht langsam an die zwei gegebenen Aufgaben heranzugehen."		2.0
FAU	43	4	"Die erste Aufgabe war sehr breit
gestellt, weshalb ich etwas überfordert war, was ich genau alles in dieser Antwort vereinen muss."		2.0
FAU	43	5	"
Wie ich in der Musterlösung dann auch gesehen habe, bin ich nicht auf genügend Aspekte zur
Strukturierung der pädagogischen Diagnostik eingegangen."		2.0
